id,Exited
165197,0.47944150189001505
165198,0.7175746609095224
165199,0.023942111392535853
165200,0.17764449780715355
165201,0.373480805837509
165202,0.5156774653404247
165203,0.7176420382842333
165204,0.3402178396379058
165205,0.22402427427440127
165206,0.13914493765162797
165207,0.13910511592443778
165208,0.12266618256784438
165209,0.10786238989384628
165210,0.9036010386053602
165211,0.7970289548006538
165212,0.018023257513549416
165213,0.03652610786088926
165214,0.8399490837767116
165215,0.30845880773501394
165216,0.373480805837509
165217,0.05531443808336711
165218,0.08296051518857035
165219,0.5872847808032092
165220,0.10786238989384628
165221,0.373480805837509
165222,0.22402427427440127
165223,0.05531443808336711
165224,0.023942111392535853
165225,0.7176420382842333
165226,0.5872847808032092
165227,0.3402178396379058
165228,0.2502356244111445
165229,0.7176420382842333
165230,0.2501732491146558
165231,0.15739605907181037
165232,0.031741891237972525
165233,0.2784134251265861
165234,0.031741891237972525
165235,0.0633991133562462
165236,0.373480805837509
165237,0.018023257513549416
165238,0.15744015937365358
165239,0.12263040506827057
165240,0.10786238989384628
165241,0.018023257513549416
165242,0.22402427427440127
165243,0.22402427427440127
165244,0.47944150189001505
165245,0.05531443808336711
165246,0.0633991133562462
165247,0.13910511592443778
165248,0.3402178396379058
165249,0.09468092034793586
165250,0.0633991133562462
165251,0.09468092034793586
165252,0.22402427427440127
165253,0.1997735751578556
165254,0.17764449780715355
165255,0.10786238989384628
165256,0.2784134251265861
165257,0.09468092034793586
165258,0.015628373451870792
165259,0.22402427427440127
165260,0.9436196905892266
165261,0.655380177686876
165262,0.655380177686876
165263,0.13910511592443778
165264,0.018023257513549416
165265,0.07259703593213888
165266,0.03651440879527505
165267,0.17759593099855128
165268,0.13914493765162797
165269,0.3734030095008381
165270,0.2784134251265861
165271,0.12266618256784438
165272,0.5517493314895802
165273,0.13910511592443778
165274,0.09468092034793586
165275,0.373480805837509
165276,0.06341885919314036
165277,0.17764449780715355
165278,0.7176420382842333
165279,0.3402178396379058
165280,0.12266618256784438
165281,0.04820765877092161
165282,0.1997735751578556
165283,0.04820765877092161
165284,0.10786238989384628
165285,0.30845880773501394
165286,0.17759593099855128
165287,0.13914493765162797
165288,0.13910511592443778
165289,0.05533181468108006
165290,0.2239664808917581
165291,0.8901768898579041
165292,0.30845880773501394
165293,0.2502356244111445
165294,0.05531443808336711
165295,0.04197338697287782
165296,0.023942111392535853
165297,0.04197338697287782
165298,0.027575299968714186
165299,0.40790459219721453
165300,0.30845880773501394
165301,0.09468092034793586
165302,0.1998267332067414
165303,0.031741891237972525
165304,0.013547325181346565
165305,0.04820765877092161
165306,0.04197338697287782
165307,0.2502356244111445
165308,0.09470942379751582
165309,0.12266618256784438
165310,0.15744015937365358
165311,0.10789438866218849
165312,0.7970289548006538
165313,0.22402427427440127
165314,0.1998267332067414
165315,0.47944150189001505
165316,0.07257465385411836
165317,0.03651440879527505
165318,0.5517493314895802
165319,0.12266618256784438
165320,0.2502356244111445
165321,0.07259703593213888
165322,0.06341885919314036
165323,0.40798489641087626
165324,0.7175746609095224
165325,0.2502356244111445
165326,0.2784134251265861
165327,0.22402427427440127
165328,0.44333851846061206
165329,0.17764449780715355
165330,0.0633991133562462
165331,0.1997735751578556
165332,0.2502356244111445
165333,0.05533181468108006
165334,0.04820765877092161
165335,0.1998267332067414
165336,0.44342057431399234
165337,0.10786238989384628
165338,0.15744015937365358
165339,0.22402427427440127
165340,0.10789438866218849
165341,0.2783466335999237
165342,0.1998267332067414
165343,0.03651440879527505
165344,0.04822291679291287
165345,0.13910511592443778
165346,0.875214298993065
165347,0.07257465385411836
165348,0.2502356244111445
165349,0.03651440879527505
165350,0.04820765877092161
165351,0.2784134251265861
165352,0.30845880773501394
165353,0.027575299968714186
165354,0.22402427427440127
165355,0.03652610786088926
165356,0.10786238989384628
165357,0.10786238989384628
165358,0.13910511592443778
165359,0.10789438866218849
165360,0.3734030095008381
165361,0.22402427427440127
165362,0.9154885496677507
165363,0.30845880773501394
165364,0.10786238989384628
165365,0.2784134251265861
165366,0.04197338697287782
165367,0.1997735751578556
165368,0.03651440879527505
165369,0.3402178396379058
165370,0.655380177686876
165371,0.023942111392535853
165372,0.04820765877092161
165373,0.09468092034793586
165374,0.2783466335999237
165375,0.04198675885315488
165376,0.17764449780715355
165377,0.03651440879527505
165378,0.17764449780715355
165379,0.22402427427440127
165380,0.15744015937365358
165381,0.2501732491146558
165382,0.04197338697287782
165383,0.04197338697287782
165384,0.1998267332067414
165385,0.17764449780715355
165386,0.875214298993065
165387,0.07257465385411836
165388,0.15744015937365358
165389,0.3402178396379058
165390,0.2501732491146558
165391,0.08296051518857035
165392,0.08296051518857035
165393,0.08298581366966838
165394,0.2502356244111445
165395,0.015628373451870792
165396,0.17764449780715355
165397,0.07259703593213888
165398,0.2502356244111445
165399,0.2784134251265861
165400,0.09468092034793586
165401,0.17764449780715355
165402,0.30838788878113815
165403,0.15739605907181037
165404,0.12263040506827057
165405,0.15744015937365358
165406,0.10789438866218849
165407,0.08296051518857035
165408,0.7175746609095224
165409,0.05531443808336711
165410,0.15739605907181037
165411,0.1997735751578556
165412,0.15744015937365358
165413,0.04197338697287782
165414,0.2501732491146558
165415,0.15739605907181037
165416,0.5517493314895802
165417,0.031741891237972525
165418,0.08296051518857035
165419,0.44342057431399234
165420,0.0633991133562462
165421,0.8399490837767116
165422,0.12263040506827057
165423,0.04820765877092161
165424,0.10789438866218849
165425,0.3402178396379058
165426,0.13910511592443778
165427,0.08298581366966838
165428,0.15744015937365358
165429,0.1997735751578556
165430,0.05531443808336711
165431,0.15739605907181037
165432,0.7460785765569362
165433,0.8399490837767116
165434,0.5517493314895802
165435,0.15744015937365358
165436,0.10789438866218849
165437,0.0633991133562462
165438,0.031741891237972525
165439,0.40798489641087626
165440,0.30845880773501394
165441,0.47944150189001505
165442,0.17759593099855128
165443,0.10789438866218849
165444,0.07257465385411836
165445,0.07259703593213888
165446,0.027575299968714186
165447,0.10786238989384628
165448,0.2783466335999237
165449,0.0633991133562462
165450,0.15744015937365358
165451,0.08296051518857035
165452,0.44342057431399234
165453,0.22402427427440127
165454,0.5872847808032092
165455,0.2784134251265861
165456,0.373480805837509
165457,0.3402178396379058
165458,0.0633991133562462
165459,0.04198675885315488
165460,0.2502356244111445
165461,0.2784134251265861
165462,0.031741891237972525
165463,0.09470942379751582
165464,0.10786238989384628
165465,0.40790459219721453
165466,0.0633991133562462
165467,0.09468092034793586
165468,0.08296051518857035
165469,0.10786238989384628
165470,0.08296051518857035
165471,0.2784134251265861
165472,0.08296051518857035
165473,0.09468092034793586
165474,0.30845880773501394
165475,0.13910511592443778
165476,0.03652610786088926
165477,0.07257465385411836
165478,0.2783466335999237
165479,0.13914493765162797
165480,0.09468092034793586
165481,0.7970289548006538
165482,0.04820765877092161
165483,0.3402178396379058
165484,0.2784134251265861
165485,0.07257465385411836
165486,0.22402427427440127
165487,0.1997735751578556
165488,0.15744015937365358
165489,0.1998267332067414
165490,0.010171441261028152
165491,0.30845880773501394
165492,0.031741891237972525
165493,0.2784134251265861
165494,0.12263040506827057
165495,0.655380177686876
165496,0.17764449780715355
165497,0.07259703593213888
165498,0.031741891237972525
165499,0.03651440879527505
165500,0.15739605907181037
165501,0.2784134251265861
165502,0.04820765877092161
165503,0.15739605907181037
165504,0.5156774653404247
165505,0.44342057431399234
165506,0.04197338697287782
165507,0.9572061693276805
165508,0.2784134251265861
165509,0.2502356244111445
165510,0.15744015937365358
165511,0.12263040506827057
165512,0.2784134251265861
165513,0.44342057431399234
165514,0.15744015937365358
165515,0.027575299968714186
165516,0.13910511592443778
165517,0.10789438866218849
165518,0.0633991133562462
165519,0.47944150189001505
165520,0.04822291679291287
165521,0.44342057431399234
165522,0.09468092034793586
165523,0.1998267332067414
165524,0.47944150189001505
165525,0.13914493765162797
165526,0.5156774653404247
165527,0.30845880773501394
165528,0.05531443808336711
165529,0.3402178396379058
165530,0.17759593099855128
165531,0.027575299968714186
165532,0.7175746609095224
165533,0.04197338697287782
165534,0.47944150189001505
165535,0.04197338697287782
165536,0.08298581366966838
165537,0.30845880773501394
165538,0.15744015937365358
165539,0.07257465385411836
165540,0.2784134251265861
165541,0.04197338697287782
165542,0.15739605907181037
165543,0.07257465385411836
165544,0.015628373451870792
165545,0.30838788878113815
165546,0.12263040506827057
165547,0.2502356244111445
165548,0.1997735751578556
165549,0.05533181468108006
165550,0.1998267332067414
165551,0.027575299968714186
165552,0.44342057431399234
165553,0.373480805837509
165554,0.05531443808336711
165555,0.12263040506827057
165556,0.011740080912604615
165557,0.40790459219721453
165558,0.07257465385411836
165559,0.015628373451870792
165560,0.08298581366966838
165561,0.30838788878113815
165562,0.17759593099855128
165563,0.17764449780715355
165564,0.44342057431399234
165565,0.02394988247500211
165566,0.05531443808336711
165567,0.6219334465884687
165568,0.027575299968714186
165569,0.1997735751578556
165570,0.05531443808336711
165571,0.08298581366966838
165572,0.30845880773501394
165573,0.13910511592443778
165574,0.15739605907181037
165575,0.04820765877092161
165576,0.03651440879527505
165577,0.1998267332067414
165578,0.6219334465884687
165579,0.09468092034793586
165580,0.8751779821441967
165581,0.08298581366966838
165582,0.17759593099855128
165583,0.031741891237972525
165584,0.2501732491146558
165585,0.30845880773501394
165586,0.09468092034793586
165587,0.031741891237972525
165588,0.587204189796218
165589,0.13910511592443778
165590,0.2501732491146558
165591,0.3402178396379058
165592,0.031741891237972525
165593,0.027575299968714186
165594,0.12266618256784438
165595,0.30838788878113815
165596,0.08298581366966838
165597,0.04197338697287782
165598,0.023942111392535853
165599,0.2784134251265861
165600,0.03651440879527505
165601,0.17759593099855128
165602,0.2501732491146558
165603,0.1997735751578556
165604,0.03175211160071948
165605,0.05531443808336711
165606,0.3734030095008381
165607,0.15744015937365358
165608,0.12266618256784438
165609,0.2502356244111445
165610,0.15744015937365358
165611,0.30845880773501394
165612,0.10789438866218849
165613,0.6873554115139237
165614,0.40798489641087626
165615,0.30845880773501394
165616,0.2784134251265861
165617,0.40798489641087626
165618,0.3734030095008381
165619,0.5517493314895802
165620,0.47944150189001505
165621,0.2239664808917581
165622,0.1997735751578556
165623,0.07257465385411836
165624,0.09470942379751582
165625,0.40790459219721453
165626,0.1998267332067414
165627,0.04820765877092161
165628,0.09468092034793586
165629,0.5517493314895802
165630,0.2239664808917581
165631,0.13910511592443778
165632,0.13910511592443778
165633,0.15744015937365358
165634,0.027575299968714186
165635,0.22402427427440127
165636,0.027575299968714186
165637,0.7725004587896772
165638,0.12263040506827057
165639,0.08298581366966838
165640,0.3402178396379058
165641,0.12263040506827057
165642,0.05531443808336711
165643,0.6872839562751981
165644,0.020777386230222645
165645,0.013547325181346565
165646,0.031741891237972525
165647,0.10786238989384628
165648,0.5516670987077773
165649,0.031741891237972525
165650,0.2783466335999237
165651,0.03651440879527505
165652,0.1998267332067414
165653,0.30845880773501394
165654,0.08296051518857035
165655,0.12266618256784438
165656,0.3402178396379058
165657,0.3402178396379058
165658,0.30845880773501394
165659,0.655380177686876
165660,0.08296051518857035
165661,0.7460785765569362
165662,0.3402178396379058
165663,0.031741891237972525
165664,0.05533181468108006
165665,0.2784134251265861
165666,0.47944150189001505
165667,0.8399490837767116
165668,0.30845880773501394
165669,0.07259703593213888
165670,0.018023257513549416
165671,0.09470942379751582
165672,0.04197338697287782
165673,0.655380177686876
165674,0.22402427427440127
165675,0.10786238989384628
165676,0.1998267332067414
165677,0.027575299968714186
165678,0.3402178396379058
165679,0.12263040506827057
165680,0.17764449780715355
165681,0.15744015937365358
165682,0.08296051518857035
165683,0.373480805837509
165684,0.07257465385411836
165685,0.15744015937365358
165686,0.13910511592443778
165687,0.13914493765162797
165688,0.6873554115139237
165689,0.1997735751578556
165690,0.40790459219721453
165691,0.03651440879527505
165692,0.5516670987077773
165693,0.12263040506827057
165694,0.17764449780715355
165695,0.09470942379751582
165696,0.17764449780715355
165697,0.07257465385411836
165698,0.09468092034793586
165699,0.15744015937365358
165700,0.15744015937365358
165701,0.40798489641087626
165702,0.0633991133562462
165703,0.373480805837509
165704,0.031741891237972525
165705,0.09470942379751582
165706,0.2502356244111445
165707,0.15739605907181037
165708,0.17759593099855128
165709,0.07259703593213888
165710,0.6219334465884687
165711,0.020777386230222645
165712,0.04820765877092161
165713,0.15744015937365358
165714,0.3402178396379058
165715,0.03651440879527505
165716,0.40798489641087626
165717,0.8194814883683087
165718,0.44342057431399234
165719,0.08296051518857035
165720,0.30845880773501394
165721,0.011740080912604615
165722,0.17764449780715355
165723,0.2501732491146558
165724,0.0633991133562462
165725,0.09468092034793586
165726,0.4793585212184638
165727,0.0633991133562462
165728,0.17759593099855128
165729,0.44333851846061206
165730,0.1998267332067414
165731,0.3402178396379058
165732,0.40798489641087626
165733,0.08296051518857035
165734,0.9353898838838584
165735,0.12263040506827057
165736,0.17764449780715355
165737,0.47944150189001505
165738,0.05531443808336711
165739,0.1997735751578556
165740,0.1998267332067414
165741,0.08296051518857035
165742,0.023942111392535853
165743,0.13914493765162797
165744,0.07257465385411836
165745,0.5156774653404247
165746,0.1997735751578556
165747,0.04820765877092161
165748,0.40798489641087626
165749,0.17764449780715355
165750,0.2784134251265861
165751,0.10789438866218849
165752,0.1998267332067414
165753,0.05531443808336711
165754,0.2502356244111445
165755,0.05531443808336711
165756,0.04198675885315488
165757,0.04197338697287782
165758,0.09468092034793586
165759,0.7175746609095224
165760,0.031741891237972525
165761,0.5872847808032092
165762,0.5872847808032092
165763,0.13914493765162797
165764,0.30845880773501394
165765,0.2502356244111445
165766,0.04820765877092161
165767,0.027575299968714186
165768,0.2502356244111445
165769,0.1998267332067414
165770,0.44342057431399234
165771,0.30845880773501394
165772,0.17764449780715355
165773,0.023942111392535853
165774,0.08298581366966838
165775,0.30845880773501394
165776,0.07257465385411836
165777,0.12263040506827057
165778,0.15744015937365358
165779,0.023942111392535853
165780,0.8584967354565334
165781,0.30838788878113815
165782,0.373480805837509
165783,0.5872847808032092
165784,0.5156774653404247
165785,0.47944150189001505
165786,0.0633991133562462
165787,0.027575299968714186
165788,0.6553050792770853
165789,0.2784134251265861
165790,0.40798489641087626
165791,0.023942111392535853
165792,0.020777386230222645
165793,0.2784134251265861
165794,0.22402427427440127
165795,0.1998267332067414
165796,0.40798489641087626
165797,0.17759593099855128
165798,0.8751779821441967
165799,0.15739605907181037
165800,0.13910511592443778
165801,0.44342057431399234
165802,0.031741891237972525
165803,0.07259703593213888
165804,0.5872847808032092
165805,0.6873554115139237
165806,0.03651440879527505
165807,0.0633991133562462
165808,0.7460785765569362
165809,0.12266618256784438
165810,0.17759593099855128
165811,0.17764449780715355
165812,0.7176420382842333
165813,0.09470942379751582
165814,0.07259703593213888
165815,0.06341885919314036
165816,0.1997735751578556
165817,0.05531443808336711
165818,0.1998267332067414
165819,0.7460785765569362
165820,0.023942111392535853
165821,0.1997735751578556
165822,0.04820765877092161
165823,0.0633991133562462
165824,0.09468092034793586
165825,0.04820765877092161
165826,0.17759593099855128
165827,0.7725588859356461
165828,0.03651440879527505
165829,0.2502356244111445
165830,0.2502356244111445
165831,0.2784134251265861
165832,0.2502356244111445
165833,0.09470942379751582
165834,0.15744015937365358
165835,0.09468092034793586
165836,0.08298581366966838
165837,0.05531443808336711
165838,0.027575299968714186
165839,0.15744015937365358
165840,0.5517493314895802
165841,0.03651440879527505
165842,0.023942111392535853
165843,0.08298581366966838
165844,0.47944150189001505
165845,0.10789438866218849
165846,0.10789438866218849
165847,0.023942111392535853
165848,0.08298581366966838
165849,0.10786238989384628
165850,0.031741891237972525
165851,0.09468092034793586
165852,0.17764449780715355
165853,0.023942111392535853
165854,0.22402427427440127
165855,0.1997735751578556
165856,0.10786238989384628
165857,0.15744015937365358
165858,0.10786238989384628
165859,0.018023257513549416
165860,0.05531443808336711
165861,0.15739605907181037
165862,0.027575299968714186
165863,0.10786238989384628
165864,0.03651440879527505
165865,0.17759593099855128
165866,0.1998267332067414
165867,0.40798489641087626
165868,0.8751779821441967
165869,0.12266618256784438
165870,0.07257465385411836
165871,0.44342057431399234
165872,0.05531443808336711
165873,0.07257465385411836
165874,0.09470942379751582
165875,0.08296051518857035
165876,0.2239664808917581
165877,0.2783466335999237
165878,0.17764449780715355
165879,0.04820765877092161
165880,0.47944150189001505
165881,0.8399490837767116
165882,0.1998267332067414
165883,0.13910511592443778
165884,0.373480805837509
165885,0.655380177686876
165886,0.03651440879527505
165887,0.6219334465884687
165888,0.40798489641087626
165889,0.04197338697287782
165890,0.08298581366966838
165891,0.15739605907181037
165892,0.13910511592443778
165893,0.3402178396379058
165894,0.8584563400833769
165895,0.03651440879527505
165896,0.30838788878113815
165897,0.2502356244111445
165898,0.07257465385411836
165899,0.03651440879527505
165900,0.22402427427440127
165901,0.12266618256784438
165902,0.09470942379751582
165903,0.023942111392535853
165904,0.09468092034793586
165905,0.2784134251265861
165906,0.10789438866218849
165907,0.09470942379751582
165908,0.7725004587896772
165909,0.2783466335999237
165910,0.15744015937365358
165911,0.027575299968714186
165912,0.1997735751578556
165913,0.07259703593213888
165914,0.47944150189001505
165915,0.30845880773501394
165916,0.3734030095008381
165917,0.10786238989384628
165918,0.373480805837509
165919,0.22402427427440127
165920,0.6873554115139237
165921,0.2784134251265861
165922,0.08296051518857035
165923,0.13910511592443778
165924,0.03175211160071948
165925,0.30845880773501394
165926,0.12266618256784438
165927,0.04820765877092161
165928,0.3402178396379058
165929,0.07259703593213888
165930,0.9036010386053602
165931,0.09470942379751582
165932,0.3402178396379058
165933,0.07257465385411836
165934,0.15739605907181037
165935,0.3402178396379058
165936,0.05531443808336711
165937,0.04197338697287782
165938,0.4793585212184638
165939,0.3402178396379058
165940,0.6873554115139237
165941,0.15744015937365358
165942,0.027575299968714186
165943,0.40798489641087626
165944,0.44333851846061206
165945,0.03651440879527505
165946,0.373480805837509
165947,0.0633991133562462
165948,0.09468092034793586
165949,0.08298581366966838
165950,0.2784134251265861
165951,0.5156774653404247
165952,0.22402427427440127
165953,0.08298581366966838
165954,0.44333851846061206
165955,0.3402178396379058
165956,0.30845880773501394
165957,0.22402427427440127
165958,0.12263040506827057
165959,0.07257465385411836
165960,0.2502356244111445
165961,0.09468092034793586
165962,0.8399490837767116
165963,0.1998267332067414
165964,0.0633991133562462
165965,0.08296051518857035
165966,0.6219334465884687
165967,0.0633991133562462
165968,0.9354099750466978
165969,0.10789438866218849
165970,0.13910511592443778
165971,0.655380177686876
165972,0.47944150189001505
165973,0.12263040506827057
165974,0.12266618256784438
165975,0.6219334465884687
165976,0.04820765877092161
165977,0.03651440879527505
165978,0.6219334465884687
165979,0.5517493314895802
165980,0.07259703593213888
165981,0.3402178396379058
165982,0.17759593099855128
165983,0.12266618256784438
165984,0.44342057431399234
165985,0.44333851846061206
165986,0.1998267332067414
165987,0.2784134251265861
165988,0.7176420382842333
165989,0.12266618256784438
165990,0.44333851846061206
165991,0.5872847808032092
165992,0.34014321034487627
165993,0.13910511592443778
165994,0.04820765877092161
165995,0.6553050792770853
165996,0.08296051518857035
165997,0.3402178396379058
165998,0.13914493765162797
165999,0.17764449780715355
166000,0.08296051518857035
166001,0.2784134251265861
166002,0.2501732491146558
166003,0.011740080912604615
166004,0.22402427427440127
166005,0.020777386230222645
166006,0.2239664808917581
166007,0.09470942379751582
166008,0.0633991133562462
166009,0.373480805837509
166010,0.9036010386053602
166011,0.10789438866218849
166012,0.05531443808336711
166013,0.15739605907181037
166014,0.10786238989384628
166015,0.031741891237972525
166016,0.15739605907181037
166017,0.3734030095008381
166018,0.020777386230222645
166019,0.011740080912604615
166020,0.04820765877092161
166021,0.13910511592443778
166022,0.13914493765162797
166023,0.0633991133562462
166024,0.2501732491146558
166025,0.13914493765162797
166026,0.2784134251265861
166027,0.04820765877092161
166028,0.7460785765569362
166029,0.30845880773501394
166030,0.09468092034793586
166031,0.2501732491146558
166032,0.04820765877092161
166033,0.07257465385411836
166034,0.015628373451870792
166035,0.7176420382842333
166036,0.2783466335999237
166037,0.12263040506827057
166038,0.031741891237972525
166039,0.10789438866218849
166040,0.47944150189001505
166041,0.13914493765162797
166042,0.13914493765162797
166043,0.015628373451870792
166044,0.05533181468108006
166045,0.15739605907181037
166046,0.30845880773501394
166047,0.09470942379751582
166048,0.2501732491146558
166049,0.1998267332067414
166050,0.30845880773501394
166051,0.018023257513549416
166052,0.44342057431399234
166053,0.2784134251265861
166054,0.10786238989384628
166055,0.5872847808032092
166056,0.09468092034793586
166057,0.08296051518857035
166058,0.5156774653404247
166059,0.7460785765569362
166060,0.07257465385411836
166061,0.1998267332067414
166062,0.04820765877092161
166063,0.6219334465884687
166064,0.2502356244111445
166065,0.2501732491146558
166066,0.020777386230222645
166067,0.7460785765569362
166068,0.08296051518857035
166069,0.04822291679291287
166070,0.6873554115139237
166071,0.0633991133562462
166072,0.1998267332067414
166073,0.373480805837509
166074,0.3402178396379058
166075,0.3734030095008381
166076,0.7460155832807481
166077,0.07259703593213888
166078,0.2502356244111445
166079,0.0633991133562462
166080,0.04197338697287782
166081,0.04197338697287782
166082,0.47944150189001505
166083,0.373480805837509
166084,0.04820765877092161
166085,0.07259703593213888
166086,0.13910511592443778
166087,0.2783466335999237
166088,0.04197338697287782
166089,0.04197338697287782
166090,0.10786238989384628
166091,0.2502356244111445
166092,0.5517493314895802
166093,0.9861843838706688
166094,0.6873554115139237
166095,0.17764449780715355
166096,0.373480805837509
166097,0.02078415198572085
166098,0.15744015937365358
166099,0.44342057431399234
166100,0.30845880773501394
166101,0.07257465385411836
166102,0.0633991133562462
166103,0.13910511592443778
166104,0.3402178396379058
166105,0.17764449780715355
166106,0.44342057431399234
166107,0.2784134251265861
166108,0.5156774653404247
166109,0.09468092034793586
166110,0.40798489641087626
166111,0.07257465385411836
166112,0.10789438866218849
166113,0.15744015937365358
166114,0.40798489641087626
166115,0.30845880773501394
166116,0.1998267332067414
166117,0.09470942379751582
166118,0.12263040506827057
166119,0.05531443808336711
166120,0.10786238989384628
166121,0.09470942379751582
166122,0.2502356244111445
166123,0.0633991133562462
166124,0.12263040506827057
166125,0.2239664808917581
166126,0.22402427427440127
166127,0.13910511592443778
166128,0.10789438866218849
166129,0.7970289548006538
166130,0.7176420382842333
166131,0.2502356244111445
166132,0.7175746609095224
166133,0.2501732491146558
166134,0.40798489641087626
166135,0.2784134251265861
166136,0.031741891237972525
166137,0.2502356244111445
166138,0.015628373451870792
166139,0.1998267332067414
166140,0.1998267332067414
166141,0.08296051518857035
166142,0.13910511592443778
166143,0.08298581366966838
166144,0.15744015937365358
166145,0.023942111392535853
166146,0.2784134251265861
166147,0.3402178396379058
166148,0.17764449780715355
166149,0.04820765877092161
166150,0.09470942379751582
166151,0.44342057431399234
166152,0.09468092034793586
166153,0.3402178396379058
166154,0.15744015937365358
166155,0.3402178396379058
166156,0.031741891237972525
166157,0.3402178396379058
166158,0.30845880773501394
166159,0.34014321034487627
166160,0.10789438866218849
166161,0.03651440879527505
166162,0.03652610786088926
166163,0.027575299968714186
166164,0.015628373451870792
166165,0.15739605907181037
166166,0.07257465385411836
166167,0.07257465385411836
166168,0.04820765877092161
166169,0.22402427427440127
166170,0.2783466335999237
166171,0.17759593099855128
166172,0.5155944248621825
166173,0.47944150189001505
166174,0.023942111392535853
166175,0.22402427427440127
166176,0.0633991133562462
166177,0.2501732491146558
166178,0.05531443808336711
166179,0.05531443808336711
166180,0.05533181468108006
166181,0.07257465385411836
166182,0.44342057431399234
166183,0.655380177686876
166184,0.22402427427440127
166185,0.10786238989384628
166186,0.13910511592443778
166187,0.08298581366966838
166188,0.2784134251265861
166189,0.15744015937365358
166190,0.07257465385411836
166191,0.12266618256784438
166192,0.3402178396379058
166193,0.40790459219721453
166194,0.05531443808336711
166195,0.5517493314895802
166196,0.2239664808917581
166197,0.7176420382842333
166198,0.1998267332067414
166199,0.011740080912604615
166200,0.12266618256784438
166201,0.957219786765051
